  2.68326870530767e+00 4.38765615887112e-01  1.08735431292465e+00 1.49479809530905e+01 -1.63505256137926e+02 8.57522653251310e+04  1.08737644681509e+00 1.49414720357949e+01 -1.63482200205077e+02 8.57547293266424e+04  1.08735412040984e+00 1.49480746779062e+01 -1.63505457449875e+02 8.57522441785790e+04 0.00000000000000e+00 0 0.00000000000000e+00 0 0.00000000000000e+00 0 0.00000000000000e+00 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  2.74339509090235e+00 4.40981509945105e-01  1.09057687942337e+00 1.45177398143399e+01 -1.61523191897490e+02 8.61082936001803e+04  1.09057687942337e+00 1.45177398143399e+01 -1.61523191897490e+02 8.61082936001803e+04  1.09055583517915e+00 1.45244652934803e+01 -1.61545340743891e+02 8.61059487684789e+04 1.00000000000000e+08 0 1.00000000000000e+08 0 1.00000000000000e+08 0 1.00000000000000e+08 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  2.80332435875786e+00 4.43041574238796e-01  1.09363036656666e+00 1.41113327410713e+01 -1.59634184916765e+02 8.64460113902683e+04  1.09363036656666e+00 1.41113327410713e+01 -1.59634184916765e+02 8.64460113902683e+04  1.09361050303433e+00 1.41181626058818e+01 -1.59655296630767e+02 8.64437960045226e+04 1.00000000000000e+08 0 1.00000000000000e+08 0 1.00000000000000e+08 0 1.00000000000000e+08 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  1.53713943158316e-02 5.03308882515264e-01  4.31970359451515e-01 1.41921512434523e+02 -4.20802848709744e+02 2.35575112634087e+04  4.31970359451515e-01 1.41921512434523e+02 -4.20802848709744e+02 2.35575112634087e+04  4.30477869540785e-01 1.41908636094426e+02 -4.21654126163900e+02 2.34345840690299e+04 1.00000000000000e+08 0 1.00000000000000e+08 0 1.00000000000000e+08 0 1.00000000000000e+08 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  6.57673656225862e-02 5.02803557037847e-01  4.67671884882280e-01 1.39594327434111e+02 -4.06723014578893e+02 2.63257595170289e+04  4.67671884882280e-01 1.39594327434111e+02 -4.06723014578893e+02 2.63257595170289e+04  4.66290190599377e-01 1.39643871116716e+02 -4.07495061687161e+02 2.62086637616835e+04 1.00000000000000e+08 0 1.00000000000000e+08 0 1.00000000000000e+08 0 1.00000000000000e+08 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  1.15310627736367e-01 5.02411849693957e-01  5.00320801889072e-01 1.36511169328112e+02 -3.94551707793946e+02 2.89227114689822e+04  5.01554088892413e-01 1.36356777674009e+02 -3.93893640739132e+02 2.90323258369573e+04  5.00297606757499e-01 1.36452044396366e+02 -3.94585020853428e+02 2.89231695705131e+04 0.00000000000000e+00 0 0.00000000000000e+00 0 0.00000000000000e+00 0 0.00000000000000e+00 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  1.64250089757008e-01 5.03005625122976e-01  5.33025829008907e-01 1.32840294294524e+02 -3.82462839395524e+02 3.16047416014773e+04  5.34113462457530e-01 1.32667288291186e+02 -3.81885020036896e+02 3.17032785060811e+04  5.32981176791140e-01 1.32796808963614e+02 -3.82500880602764e+02 3.16025922823159e+04 0.00000000000000e+00 0 0.00000000000000e+00 0 0.00000000000000e+00 0 0.00000000000000e+00 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  2.13474701933750e-01 5.07290377548765e-01  5.66148039904086e-01 1.29392105187442e+02 -3.70203546075636e+02 3.43887060131112e+04  5.67111109689783e-01 1.29195479530129e+02 -3.69694985505342e+02 3.44780718840500e+04  5.66095554819487e-01 1.29360732265401e+02 -3.70241479911049e+02 3.43852139367369e+04 7.71162952518371e+03 0 3.00749796222380e+04 0 1.02125321802436e+04 0 6.77129579187951e+03 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  2.63138519134674e-01 5.14341321741469e-01  5.98984658257897e-01 1.25812888922359e+02 -3.58053911109211e+02 3.72157908258602e+04  5.99859984644893e-01 1.25610087846462e+02 -3.57593816024572e+02 3.72982835222080e+04  5.98949411359057e-01 1.25937006209912e+02 -3.58118842946397e+02 3.72110810826611e+04 1.22886105417527e+04 0 4.07164838904780e+04 0 1.56377701072036e+04 0 1.07501359055193e+04 0  4.28997069183359e-06 -4.10115206662454e-03 -2.62584579960290e-03 1.06545176789330e+00 0.00016665840999394
  3.12309921878582e-01 5.18476842209227e-01  6.28412614782507e-01 1.21457687549009e+02 -3.47637454977832e+02 3.97960044854198e+04  6.29216451672996e-01 1.21261083182879e+02 -3.47213093175979e+02 3.98724764876082e+04  6.28294235468008e-01 1.21624240078619e+02 -3.47729910657247e+02 3.97882092629861e+04 1.88998546433361e+04 0 5.91970620746282e+04 0 2.33934144765739e+04 0 1.70026207434067e+04 0  -3.60972188739872e-06 -3.78848369091145e-03 -8.50837665602455e-04 -5.91835691440792e-01 0.00015574628317748
  3.61246742871333e-01 5.19006267089268e-01  6.54487027011815e-01 1.16378256857545e+02 -3.38804280260721e+02 4.21278174253814e+04  6.55212462101360e-01 1.16192741615982e+02 -3.38419452366139e+02 4.21973561708114e+04  6.54339491938108e-01 1.16543617035632e+02 -3.38917554526426e+02 4.21163255150125e+04 2.81057692302753e+04 0 6.95715111791457e+04 0 3.16630820963112e+04 0 2.62873276961425e+04 0  -3.10278899830208e-06 -4.05806602373993e-03 -1.34670912435553e-03 -4.30105745894252e-01 0.00015284997432027
  4.10798247162328e-01 5.18573850119405e-01  6.79136820374153e-01 1.11088992657966e+02 -3.30628147608533e+02 4.43658142753507e+04  6.79785928852245e-01 1.10917623114206e+02 -3.30278594446817e+02 4.44285910059764e+04  6.78904207830012e-01 1.11247107600482e+02 -3.30727370644498e+02 4.43463610813723e+04 4.00135821147094e+04 0 1.00354238267001e+05 0 4.17542161893687e+04 0 3.95934456435379e+04 0  -3.65467464889802e-06 -4.17237837397089e-03 -8.56179316734540e-04 -7.52893994656915e-01 0.00015236388246819
  4.61200557112926e-01 5.18051187795531e-01  7.02843556721711e-01 1.05786724048183e+02 -3.22771948955074e+02 4.65471801780154e+04  7.03422541558152e-01 1.05630747737314e+02 -3.22454163330879e+02 4.66037454276720e+04  7.02500860127850e-01 1.05938054592596e+02 -3.22864933294847e+02 4.65191416449464e+04 4.91358253823306e+04 0 1.23290796897581e+05 0 5.27665087333554e+04 0 5.34210460079317e+04 0  -3.70805948404773e-06 -4.28543701433348e-03 -6.98225833851041e-04 -8.74257895418850e-01 0.00015260450999065
  5.12489956629652e-01 5.17746065688545e-01  7.25677687879827e-01 1.00559997375057e+02 -3.15131738868945e+02 4.86792573454416e+04  7.26194898313199e-01 1.00419791365439e+02 -3.14842730611564e+02 4.87301690194796e+04  7.25250925604600e-01 1.00714160519379e+02 -3.15236607195429e+02 4.86418066031801e+04 5.64899010742261e+04 0 1.50664964908159e+05 0 6.31514671575104e+04 0 6.70086610014869e+04 0  -4.88346022081698e-06 -4.22242551283247e-03 -1.01236607363830e-05 -1.33163875308674e+00 0.0001529942178521
  5.64624668722354e-01 5.17755285694704e-01  7.47645177740870e-01 9.54760981245451e+01 -3.07694208668905e+02 5.07557017892223e+04  7.48107491627079e-01 9.53510589074852e+01 -3.07430924098530e+02 5.08015501561134e+04  7.47149776559975e-01 9.56322611055754e+01 -3.07818292027437e+02 5.07103756266066e+04 6.56057149430054e+04 0 1.78167372627188e+05 0 7.31247293126423e+04 0 8.18589559425882e+04 0  -6.88113298485948e-06 -3.96517232232085e-03 9.89308687550761e-04 -2.01483750528132e+00 0.00015336484369001
  6.17533253291528e-01 5.18093433235933e-01  7.68711165641363e-01 9.05741699115856e+01 -3.00467793766858e+02 5.27696806815369e+04  7.69124635874671e-01 9.04632818781556e+01 -3.00227396091014e+02 5.28109945371645e+04  7.68160144358755e-01 9.07294506658320e+01 -3.00609604105281e+02 5.27179563986081e+04 7.47847196429351e+04 0 2.12359201060192e+05 0 8.14003037348173e+04 0 9.79045428662835e+04 0  -9.29776309403774e-06 -3.53241119040959e-03 1.98092868149047e-03 -2.74733498015848e+00 0.00015368432416856
  6.71136059568636e-01 5.18743792672742e-01  7.88841399647636e-01 8.58797939001205e+01 -2.93463572919686e+02 5.47147451298253e+04  7.89211446904869e-01 8.57818797060644e+01 -2.93243581247886e+02 5.47519872138001e+04  7.88246252363694e-01 8.60307443771887e+01 -2.93616874220350e+02 5.46578782218702e+04 8.11708336017851e+04 0 2.46845255578757e+05 0 8.79718184580264e+04 0 1.09238525593699e+05 0  -1.14636518480510e-05 -3.12039205989834e-03 2.80674593808783e-03 -3.36330988261034e+00 0.00015396793079632
  7.25354964417663e-01 5.19678935003278e-01  8.08014311670471e-01 8.14081079738892e+01 -2.86686775341092e+02 5.65856982217432e+04  8.08345690645371e-01 8.13219634352542e+01 -2.86485156404370e+02 5.66192803611213e+04  8.07385161525582e-01 8.15523112836880e+01 -2.86846859520262e+02 5.65248159772854e+04 8.66713072624632e+04 0 2.80281240498424e+05 0 9.42232498925855e+04 0 1.17735088413549e+05 0  -1.30173216736224e-05 -2.82944833013410e-03 3.36694383329927e-03 -3.79796046924457e+00 0.00015424166741417
  7.80117664160691e-01 5.20869037396004e-01  8.26224372542178e-01 7.71673924348519e+01 -2.80141833330457e+02 5.83791530769342e+04  8.26521270657922e-01 7.70918044362483e+01 -2.79956816758841e+02 5.84094403942258e+04  8.25569124041161e-01 7.73032679825682e+01 -2.80304563235078e+02 5.83150842274369e+04 9.21205116747700e+04 0 3.11443201795969e+05 0 1.00968338708022e+05 0 1.24461882215695e+05 0  -1.40437361481061e-05 -2.65408211729579e-03 3.63459980682990e-03 -4.08183639008348e+00 0.00015452866564131
  8.35359353570004e-01 5.22285183631775e-01  8.43478872428261e-01 7.31604612331997e+01 -2.73829159066768e+02 6.00931594162649e+04  8.43745033614861e-01 7.30942499660634e+01 -2.73659232209938e+02 6.01204812942277e+04  8.42804463355801e-01 7.32870091565971e+01 -2.73992641550793e+02 6.00265863095234e+04 9.88090927597070e+04 0 3.41453682296656e+05 0 1.09016748771988e+05 0 1.31590010619223e+05 0  -1.49121473331376e-05 -2.54195330351870e-03 3.68781357875037e-03 -4.30470576531661e+00 0.00015484648687082
  8.91023129794073e-01 5.23900597348486e-01  8.59796531910721e-01 6.93861286203629e+01 -2.67748087926295e+02 6.17271089605021e+04  8.60035331265657e-01 6.93281629403335e+01 -2.67591910847324e+02 6.17517657892118e+04  8.59109251405758e-01 6.95023587216981e+01 -2.67911421483207e+02 6.16586259537708e+04 1.07312551298045e+05 0 3.72713596387352e+05 0 1.18720009902194e+05 0 1.40293246868404e+05 0  -1.59121626266412e-05 -2.46268794586868e-03 3.65078955817921e-03 -4.54638279615756e+00 0.00015520694693947
  9.47059776046027e-01 5.25691017401280e-01  8.75205307669730e-01 6.58396401822138e+01 -2.61896227534272e+02 6.32815233214340e+04  8.75419787979935e-01 6.57888648222072e+01 -2.61752596537284e+02 6.33037901898165e+04  8.74510736265683e-01 6.59446001716329e+01 -2.62059146372518e+02 6.32116740658926e+04 1.17946837610492e+05 0 4.07696233986177e+05 0 1.30498707281515e+05 0 1.51263842761749e+05 0  -1.71243600671223e-05 -2.41329174994753e-03 3.60411606982325e-03 -4.83527587042045e+00 0.00015561725723979
  1.00342725825420e+00 5.27634716226264e-01  8.89740312416181e-01 6.25136050815281e+01 -2.56270322580685e+02 6.47578778241964e+04  8.89933202425861e-01 6.24690547485278e+01 -2.56138125866941e+02 6.47780057647447e+04  8.89042920376841e-01 6.26063840086574e+01 -2.56432294520137e+02 6.46871336185961e+04 1.30712940861809e+05 0 4.48910472990562e+05 0 1.44782959601762e+05 0 1.64681700474759e+05 0  -1.84834554141228e-05 -2.40654288431408e-03 3.58012730939095e-03 -5.16401584426785e+00 0.0001560812763092
  1.06009011003427e+00 5.29712372818509e-01  9.03441493458620e-01 5.93986374069076e+01 -2.50865783471788e+02 6.61583947350869e+04  9.03615228968764e-01 5.93594464505962e+01 -2.50743988892291e+02 6.61766112214096e+04  9.02744446491995e-01 5.94785033711254e+01 -2.51025906355075e+02 6.60871226746421e+04 1.45361123978520e+05 0 4.98318324667409e+05 0 1.61800739012605e+05 0 1.80263929696934e+05 0  -1.98946359296071e-05 -2.44961183244996e-03 3.57324680201998e-03 -5.51281871507672e+00 0.00015660070677898
  1.11701879977087e+00 5.31906892087190e-01  9.16351694089816e-01 5.64840981973546e+01 -2.45676692016770e+02 6.74858439113000e+04  9.16508440775819e-01 5.64495014549731e+01 -2.45564349243504e+02 6.75023535321071e+04  9.15656836231786e-01 5.65505364259609e+01 -2.45833892190015e+02 6.74142841524798e+04 1.61413535842958e+05 0 5.57369484211377e+05 0 1.81439638871603e+05 0 1.97229585131102e+05 0  -2.12851618369841e-05 -2.54086357117345e-03 3.56777399345276e-03 -5.86348564298532e+00 0.00015717606767134
  1.17418912928818e+00 5.34203211306865e-01  9.28515144108351e-01 5.37586223371500e+01 -2.40695890815847e+02 6.87433624355563e+04  9.28656818945641e-01 5.37279516897185e+01 -2.40592137945587e+02 6.87583480508638e+04  9.27823072837991e-01 5.38113625145306e+01 -2.40849308626203e+02 6.86716249016311e+04 1.78045938415629e+05 0 6.26979499984973e+05 0 2.02918183384282e+05 0 2.14273291956735e+05 0  -2.25945134879613e-05 -2.67572407708094e-03 3.55918266444633e-03 -6.20153148546524e+00 0.00015780738578577
  1.23158168870145e+00 5.36588111768628e-01  9.39976319968481e-01 5.12105825290750e+01 -2.35915501058710e+02 6.99343126305476e+04  9.40104611325594e-01 5.11832594735483e+01 -2.35819560873173e+02 6.99479367196849e+04  9.39286495115562e-01 5.12495648141791e+01 -2.36064599284759e+02 6.98623833826125e+04 1.93873980388663e+05 0 7.07824424213078e+05 0 2.25397117450798e+05 0 2.29445737379784e+05 0  -2.37635646143930e-05 -2.84986733659842e-03 3.55778946071439e-03 -6.51394661903032e+00 0.00015849464225262
  1.28918137795919e+00 5.39050043258477e-01  9.50779052970922e-01 4.88283783103691e+01 -2.31327225510406e+02 7.10621661769431e+04  9.50895442365441e-01 4.88039061612827e+01 -2.31238398881034e+02 7.10745725077298e+04  9.50089959906980e-01 4.88537351237971e+01 -2.31471799483890e+02 7.09899235397705e+04 2.06830262935543e+05 0 8.00182138243863e+05 0 2.48074404181972e+05 0 2.40250480759325e+05 0  -2.47374833278469e-05 -3.05908751690787e-03 3.57972781291949e-03 -6.78943324051943e+00 0.000159238069591
  1.34697699783779e+00 5.41578963952501e-01  9.60965861169019e-01 4.66007059688420e+01 -2.26922691390446e+02 7.21304166051798e+04  9.61071647275661e-01 4.65786603777371e+01 -2.26840346319337e+02 7.21417321357355e+04  9.60275228811685e-01 4.66126969834999e+01 -2.27062706616191e+02 7.20576516818123e+04 2.14616829219272e+05 0 9.04682901688679e+05 0 2.70789682936039e+05 0 2.44166876620329e+05 0  -2.54763764951788e-05 -3.29858680794004e-03 3.64055183727174e-03 -7.01995346313197e+00 0.00016003835882199
  1.40496090930571e+00 5.44166195843622e-01  9.70577501247308e-01 4.45166966480166e+01 -2.22693520802187e+02 7.31425084053137e+04  9.70673825244489e-01 4.44967176006585e+01 -2.22617085545254e+02 7.31528456136125e+04  9.69882537457261e-01 4.45156624938212e+01 -2.22829019108308e+02 7.30689529732047e+04 2.15526942165659e+05 0 1.02387554595671e+06 0 2.93798195260003e+05 0 2.39841401227185e+05 0  -2.59466905263850e-05 -3.55766394969592e-03 3.75393299384541e-03 -7.19800899514667e+00 0.00016089681131517
  1.46312875852846e+00 5.46804294735298e-01  9.79652566554358e-01 4.25660070973786e+01 -2.18631462320766e+02 7.41017802533303e+04  9.79740443554030e-01 4.25477928608647e+01 -2.18560418916077e+02 7.41112400530470e+04  9.78950310215278e-01 4.25523365823682e+01 -2.18762447371478e+02 7.40271442525960e+04 2.09743731919525e+05 0 1.16429278556712e+06 0 3.18297464879366e+05 0 2.28393625115495e+05 0  -2.61171291683349e-05 -3.81787311249848e-03 3.93694389055099e-03 -7.31684830273298e+00 0.0001618154310712
  1.52147926482555e+00 5.49486933244363e-01  9.88227225538208e-01 4.07388472592773e+01 -2.14728444927633e+02 7.50114237433271e+04  9.88307579110723e-01 4.07221505146424e+01 -2.14662324789924e+02 7.50200987085785e+04  9.87514988592025e-01 4.07129804990398e+01 -2.14854800283665e+02 7.49354401860158e+04 2.00139511834787e+05 0 1.33510979907852e+06 0 3.46493597624743e+05 0 2.13649171247135e+05 0  -2.60340806482739e-05 -4.08077399831708e-03 4.23196120453184e-03 -7.39456922174577e+00 0.00016279698974029
  1.58001406989654e+00 5.52208795272300e-01  9.96335355860971e-01 3.90260611230097e+01 -2.10976683218866e+02 7.58744799090626e+04  9.96409034592839e-01 3.90106812752005e+01 -2.10915062486285e+02 7.58824558379649e+04  9.95610946865506e-01 3.89884443410910e+01 -2.11098050619072e+02 7.57969301352028e+04 1.91456140345167e+05 0 1.54087713645392e+06 0 3.81926010667367e+05 0 2.00787414276788e+05 0  -2.59495240381297e-05 -4.41640378787955e-03 4.73196379471830e-03 -7.51261496220832e+00 0.00016384510329232
  1.63873764813878e+00 5.54965480523940e-01  1.00400899955904e+00 3.74192467057916e+01 -2.07368751066971e+02 7.66938743943397e+04  1.00407674937258e+00 3.74050104148975e+01 -2.07311245772262e+02 7.67012271837357e+04  1.00327047344628e+00 3.73701765615779e+01 -2.07484382583245e+02 7.66145635103103e+04 1.88358980683288e+05 0 1.77015346543454e+06 0 4.29304907303178e+05 0 1.94308762993529e+05 0  -2.62346881953618e-05 -4.93472156037900e-03 5.55348773603725e-03 -7.78821795683325e+00 0.00016496432918331
  1.69765727983939e+00 5.57753418000288e-01  1.01127845824681e+00 3.59107192111425e+01 -2.03897623295217e+02 7.74724206286803e+04  1.01134084873608e+00 3.58974492428270e+01 -2.03843884040105e+02 7.74792080243473e+04  1.01052380077191e+00 3.58502167894176e+01 -2.04006224267822e+02 7.73911417507741e+04 1.93027359169728e+05 0 1.99058096967219e+06 0 4.94188964332102e+05 0 1.95782466596535e+05 0  -2.67745762619065e-05 -5.56393504888142e-03 6.70186087565838e-03 -8.18979668885004e+00 0.00016616022374949
  1.75678309095199e+00 5.60569788089705e-01  1.01817100552215e+00 3.44929915284907e+01 -2.00556631898637e+02 7.82126681222818e+04  1.01822836517021e+00 3.44804822580038e+01 -2.00506338402732e+02 7.82189225036166e+04  1.01739917020644e+00 3.44211769315341e+01 -2.00656267474037e+02 7.81293154151341e+04 2.03540192590953e+05 0 2.17718767009434e+06 0 5.81388245149261e+05 0 2.02808650450679e+05 0  -2.60518393291470e-05 -5.70981842694263e-03 7.87474517168363e-03 -8.25793550394155e+00 0.00016743926276033
  1.81612816404484e+00 5.63412454382707e-01  1.02470793182440e+00 3.31577826322281e+01 -1.97339343084209e+02 7.89165749647508e+04  1.02476039347758e+00 3.31458108879709e+01 -1.97292198706800e+02 7.89223079454764e+04  1.02392292135565e+00 3.30762144705516e+01 -1.97427477033796e+02 7.88315851442425e+04 2.18866104478119e+05 0 2.38890143993011e+06 0 6.92366043350043e+05 0 2.14621253808352e+05 0  -2.09055950876613e-05 -4.16790708205550e-03 8.39235907277924e-03 -7.02716288354350e+00 0.00016880860738758
  1.87570872204788e+00 5.66279910029075e-01  1.03090213032621e+00 3.18952287665433e+01 -1.94239299855220e+02 7.95852342981789e+04  1.03094983497383e+00 3.18836121689235e+01 -1.94195029553561e+02 7.95904585746995e+04  1.03011959730270e+00 3.18090011971129e+01 -1.94313091589435e+02 7.95003054714239e+04 2.47889204858602e+05 0 2.79873630868392e+06 0 8.20547092463344e+05 0 2.40555248001637e+05 0  -8.00565642543327e-06 3.10396122160661e-04 7.44888831731316e-03 -3.46177175445337e+00 0.00017027593227886
  1.93554437182054e+00 5.69171253178236e-01  1.03675996906458e+00 3.06944181196195e+01 -1.91249718452510e+02 8.02190633593731e+04  1.03680333371351e+00 3.06830911657323e+01 -1.91208072538366e+02 8.02238218316091e+04  1.03601205811590e+00 3.06136905664312e+01 -1.91306618029451e+02 8.01376905378894e+04 2.98903466668567e+05 0 3.57886656636721e+06 0 9.46120497944149e+05 0 2.89856136979158e+05 0  1.32249175378574e-05 7.89755959409177e-03 4.65084725654208e-03 2.66841125532301e+00 0.00017184964340629
  1.99565834684589e+00 5.72086232308524e-01  1.04228911303522e+00 2.95457085859766e+01 -1.88363294483807e+02 8.08186422640641e+04  1.04232895071673e+00 2.95347544066345e+01 -1.88324058078541e+02 8.08230214277588e+04  1.04162159342552e+00 2.94848881192172e+01 -1.88401823056694e+02 8.07458206010365e+04 3.44335411814372e+05 0 4.49168770328779e+06 0 1.03734579832492e+06 0 3.38429455196526e+05 0  3.83338792510485e-05 1.68374106070548e-02 4.91775975284270e-04 1.00924120858981e+01 0.00017353947117899
  2.05607754882395e+00 5.75025473783939e-01  1.04750906399050e+00 2.84439110595009e+01 -1.85572296377389e+02 8.13858607493467e+04  1.04754640477655e+00 2.84335048347224e+01 -1.85535298950841e+02 8.13899715754225e+04  1.04696801778672e+00 2.84176337695343e+01 -1.85592729362450e+02 8.13266474508008e+04 3.60303367619894e+05 0 4.77333416777952e+06 0 1.06612784058531e+06 0 3.60941419442377e+05 0  5.86863901217566e-05 2.38421854176751e-02 -3.67180316676041e-03 1.62646030093711e+01 0.00017535656025089
  2.11683179920852e+00 5.77991197646214e-01  1.05245590824902e+00 2.73899043125939e+01 -1.82869125502798e+02 8.19244465248753e+04  1.05249158672435e+00 2.73801832625313e+01 -1.82834239126037e+02 8.19283794698736e+04  1.05206971188377e+00 2.74074168985212e+01 -1.82873634925303e+02 8.18819945852986e+04 4.34714913260268e+05 0 4.44340185848843e+06 0 1.04686489960735e+06 0 4.41338440828431e+05 0  6.58348962239985e-05 2.58721690706976e-02 -6.26585150209280e-03 1.86467611963453e+01 0.00017731051362333
  2.17795065629576e+00 5.80989246912637e-01  1.05717781738802e+00 2.63897107668968e+01 -1.80246987178753e+02 8.24394880418126e+04  1.05721214440145e+00 2.63806592832408e+01 -1.80214112183402e+02 8.24432768020918e+04  1.05694351794650e+00 2.64502769245447e+01 -1.80239203162649e+02 8.24135419855018e+04 6.70150120621578e+05 0 3.86578783637251e+06 0 1.02801829094875e+06 0 6.91990769711637e+05 0  5.66894176714239e-05 2.21284309086798e-02 -6.38453065205624e-03 1.62497611263097e+01 0.00017939851816407
  2.23945335481944e+00 5.84034617741459e-01  1.06171685398664e+00 2.54494188186398e+01 -1.77700544618763e+02 8.29354471396302e+04  1.06174954177196e+00 2.54408311488000e+01 -1.77669620014017e+02 8.29390606763579e+04  1.06160425895214e+00 2.55431220344122e+01 -1.77684746781234e+02 8.29227700339488e+04 1.91508211160396e+06 0 3.22360479080179e+06 0 1.09048393454615e+06 0 1.93638521061276e+06 0  3.57731277402379e-05 1.46882719171861e-02 -4.32332950380498e-03 1.03313088671202e+01 0.00018157365570805
  2.30132023663000e+00 5.87166124539012e-01  1.06610407306756e+00 2.45744780138869e+01 -1.75226217275679e+02 8.34156123045958e+04  1.06613461039282e+00 2.45661136073413e+01 -1.75197265798132e+02 8.34189995368105e+04  1.06606331216820e+00 2.46845925672032e+01 -1.75207014981528e+02 8.34107996910775e+04 1.54611012122983e+06 0 2.86411277006941e+06 0 1.23868103145060e+06 0 1.46581189562383e+06 0  1.25602009534292e-05 7.07790885781101e-03 -1.36045333212564e-03 3.64147656259956e+00 0.0001836644728226
  2.36341654748623e+00 5.90484051161873e-01  1.07032321946684e+00 2.37616289294280e+01 -1.72828418707766e+02 8.38781801093403e+04  1.07035073505169e+00 2.37532812878428e+01 -1.72801334276498e+02 8.38812454148216e+04  1.07032488861775e+00 2.38772361991035e+01 -1.72806232026298e+02 8.38779798699097e+04 1.89707286290040e+05 0 2.00014003759872e+06 0 9.14245071808126e+05 0 1.73010297977609e+05 0  -3.27358637433606e-06 2.21066100271905e-03 9.00047005075066e-04 -9.64458337195538e-01 0.00018516355630394
  2.42530141991640e+00 5.94242439640783e-01  1.07437833494973e+00 2.30317124093134e+01 -1.70524864730291e+02 8.43239631423635e+04  1.07440365657171e+00 2.30237665810538e+01 -1.70498455413909e+02 8.43267597291017e+04  1.07437710685112e+00 2.31326566126014e+01 -1.70491036129934e+02 8.43228996074393e+04 2.74590285853990e+04 0 4.81660317465771e+05 0 1.69274559465220e+05 0 3.01835498772437e+04 0  -8.66367765227360e-06 2.05149510447811e-04 1.63199576362416e-03 -2.54187992012157e+00 0.00018474627815812
  2.48579651625684e+00 5.99059304134445e-01  1.07806293172171e+00 2.23808243732635e+01 -1.68343382907090e+02 8.47296232855886e+04  1.07809133685795e+00 2.23734733655785e+01 -1.68317136603767e+02 8.47327397996570e+04  1.07817304598001e+00 2.24826374157994e+01 -1.68289105812435e+02 8.47402901676477e+04 2.05508763599974e+04 0 1.56186226085552e+05 0 7.69079414325445e+04 0 2.41597953587675e+04 0  -2.11123779311062e-06 1.19088536352763e-03 1.41833920867640e-04 -5.64947284466925e-01 0.00017928618121577
  2.54512618864297e+00 6.04829952666255e-01  1.08174548029343e+00 2.19133698540253e+01 -1.66186765723694e+02 8.51336226026807e+04  1.08176824914434e+00 2.19029768413411e+01 -1.66163430235414e+02 8.51361746500071e+04  1.08174429293947e+00 2.19118969481515e+01 -1.66187681262475e+02 8.51335112679702e+04 4.55390851862104e+04 0 2.26317625444821e+05 0 1.14835681311210e+05 0 5.61497087308477e+04 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  2.60555780213230e+00 6.09926520170831e-01  1.08520957606314e+00 2.13337115547807e+01 -1.64128480934846e+02 8.55155510812531e+04  1.08523099542222e+00 2.13245354343887e+01 -1.64105915399040e+02 8.55179478620373e+04  1.08520861635218e+00 2.13330949511439e+01 -1.64129034918301e+02 8.55154558022955e+04 0.00000000000000e+00 0 0.00000000000000e+00 0 0.00000000000000e+00 0 0.00000000000000e+00 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  2.66742019923977e+00 6.13769158090466e-01  1.08857899919532e+00 2.07263005034178e+01 -1.62108639801507e+02 8.58875116205265e+04  1.08859983093420e+00 2.07179992945237e+01 -1.62086826547171e+02 8.58898343756176e+04  1.08857882899812e+00 2.07264122757887e+01 -1.62108817721608e+02 8.58874928746985e+04 0.00000000000000e+00 0 0.00000000000000e+00 0 0.00000000000000e+00 0 0.00000000000000e+00 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
  2.72951059887296e+00 6.17093131156502e-01  1.09182637952480e+00 2.01232230185926e+01 -1.60132467646783e+02 8.62464454614226e+04  1.09182637952480e+00 2.01232230185926e+01 -1.60132467646783e+02 8.62464454614226e+04  1.09180660949630e+00 2.01315587802821e+01 -1.60153390478148e+02 8.62442391028717e+04 1.00000000000000e+08 0 1.00000000000000e+08 0 1.00000000000000e+08 0 1.00000000000000e+08 0  0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00014174847069552
