  1.0005418679e-01 1.7637518989e-03 1.1610522324e+00 4.6062390319e+01 1.7324877601e-01 1.0006264547e+05 2.0243810890e+01 1.0391188435e+06  7.6500000000e-01  2.3500000000e-01  -6.2242843725e+00 4.7740309719e+01  1.2200291999e-01 -3.0336478810e+00 -6.5179105322e-02 -5.6823814672e-02  -6.1695016654e+00 4.7320125928e+01  -1.5519975091e+01 -3.7158676078e+00 -1.5749251412e+01 -1.5739017148e+01 2.9912339411e+02 1.3267091483e-01 1.8466464146e-05 2.2619281685e-05 2.5638186576e-02 7.2829630585e-01 1.0000000000e+00 1.3730675166e+00 1.0000000000e+00 1.3730675166e+00 6.5300949893e-05  1.6064517951e+01 1.7775102298e+01  3.9127324248e+00
  1.0008131416e-01 1.7637518989e-03 1.1611463264e+00 4.6239328015e+01 1.6499717835e-01 1.0007321863e+05 1.9251610458e+01 1.0548723464e+06  7.6500000000e-01  2.3500000000e-01  -4.7666854769e+00 2.7640487840e+01  7.1829495460e-02 -3.1695185634e+00 -3.5530356618e-02 -3.6299138842e-02  -4.4263328901e+00 2.5666891810e+01  -1.4820198379e+01 -3.6371011634e+00 -1.4943396472e+01 -1.4944278669e+01 2.9913075892e+02 1.3317932558e-01 1.8466816319e-05 2.1191129748e-05 2.5638690683e-02 7.2829613379e-01 1.0000000000e+00 1.3730678410e+00 1.0000000000e+00 1.3730678410e+00 8.9106669098e-05  2.0874100432e+01 1.6117296607e+01  3.7256546619e+00
  1.0011749471e-01 1.7637518989e-03 1.1611826994e+00 4.6386071465e+01 2.0067916365e-01 1.0007741427e+05 1.8142792394e+01 1.0637571645e+06  7.6500000000e-01  2.3500000000e-01  -9.2047929184e+00 1.2486420660e+01  -2.4819906140e-03 -3.3931330366e+00 2.1779438091e-02 -1.9297447477e-02  -7.9881473551e+00 1.0836025216e+01  -1.4047392844e+01 -3.6388778865e+00 -1.4021374301e+01 -1.4065426146e+01 2.9913392981e+02 1.3360224729e-01 1.8466967944e-05 1.9804422803e-05 2.5638907722e-02 7.2829605972e-01 1.0000000000e+00 1.3730679806e+00 1.0000000000e+00 1.3730679806e+00 1.2301630675e-04  2.7436257887e+01 1.4608815084e+01  3.5469673564e+00
  1.0017179115e-01 1.7637518989e-03 1.1613282261e+00 4.6422014542e+01 1.2738952925e-01 1.0009783691e+05 1.6611521041e+01 1.0541161147e+06  7.6500000000e-01  2.3500000000e-01  -7.8009380107e+00 -2.2035084210e+01  -9.8487339477e-02 -3.7822664534e+00 1.0379406940e-01 -5.3067299189e-03  -6.2555543357e+00 -1.7669883593e+01  -1.2958548679e+01 -3.7480551423e+00 -1.2758096944e+01 -1.2866210906e+01 2.9915748129e+02 1.3370058307e-01 1.8468094104e-05 1.8301046721e-05 2.5640519728e-02 7.2829550985e-01 1.0000000000e+00 1.3730690173e+00 1.0000000000e+00 1.3730690173e+00 1.7561379290e-04  3.7109603507e+01 1.3114282329e+01  3.3604291641e+00
  1.0024420349e-01 1.7637518989e-03 1.1612579645e+00 4.6156442002e+01 2.2214287250e-01 1.0009632257e+05 1.4992936688e+01 1.0375108901e+06  7.6500000000e-01  2.3500000000e-01  -1.0255585621e+01 -4.9475791046e+01  -3.1993452213e-01 -4.4534802623e+00 3.0446166459e-01 1.5472857542e-02  -7.5406851138e+00 -3.6378357591e+01  -1.1897812418e+01 -4.0465502586e+00 -1.1330469486e+01 -1.1593052379e+01 2.9917105561e+02 1.3293457738e-01 1.8468743167e-05 1.6781189775e-05 2.5641448811e-02 7.2829519314e-01 1.0000000000e+00 1.3730696144e+00 1.0000000000e+00 1.3730696144e+00 2.4690757039e-04  4.9381130249e+01 1.1748953599e+01  3.1807915791e+00
  1.0035284700e-01 1.7637518989e-03 1.1613309654e+00 4.5030507059e+01 2.5304293852e-01 1.0011966763e+05 1.6243613323e+01 1.0087685822e+06  7.6500000000e-01  2.3500000000e-01  -8.2906581581e+00 -8.4957844653e+01  -4.4350864312e-01 -5.4425264269e+00 4.3054920509e-01 1.2959438029e-02  -6.7921254161e+00 -6.9601752354e+01  -1.3025149248e+01 -5.5100178850e+00 -1.2140252419e+01 -1.2563020616e+01 2.9922201990e+02 1.2968072474e-01 1.8471179931e-05 1.8700236581e-05 2.5644936843e-02 7.2829400546e-01 1.0000000000e-00 1.3730718535e+00 1.0000000000e-00 1.3730718535e+00 3.5472385516e-04  6.5992576766e+01 1.0168165836e+01  2.9589884853e+00
  1.0049772170e-01 1.7637518989e-03 1.1610100077e+00 4.2807877357e+01 7.2047001395e-01 1.0010325755e+05 2.4317799342e+01 9.5770052002e+05  7.6500000000e-01  2.3500000000e-01  -9.1010888789e+00 -1.1444765433e+02  -6.2824247989e-01 -6.2052262068e+00 6.0189914097e-01 2.6343338913e-02  -1.1753173533e+01 -1.4779804479e+02  -1.9824733468e+01 -9.9027462797e+00 -1.7861584994e+01 -1.8780098338e+01 2.9925568150e+02 1.2328467402e-01 1.8472789293e-05 2.9480205774e-05 2.5647240518e-02 7.2829322222e-01 1.0000000000e+00 1.3730733302e+00 1.0000000000e+00 1.3730733302e+00 4.9905400108e-04  8.4826784052e+01 8.4918023561e+00  2.7044684849e+00
  1.0071497869e-01 1.7637518989e-03 1.1605978825e+00 3.9327515126e+01 8.0566594426e-01 1.0009663236e+05 5.6894425034e+01 7.5404882997e+05  7.6500000000e-01  2.3500000000e-01  -7.3449402300e+00 -1.0877735034e+02  -4.7934649403e-01 -6.0066006615e+00 4.7382685705e-01 5.5196369776e-03  -2.8169115762e+01 -4.1717994676e+02  -4.6292842475e+01 -2.8467619094e+01 -4.1775382863e+01 -4.3994873106e+01 2.9934213351e+02 1.1323860337e-01 1.8476922182e-05 8.7569327871e-05 2.5653156426e-02 7.2829121506e-01 1.0000000000e+00 1.3730771144e+00 1.0000000000e+00 1.3730771144e+00 7.1590679471e-04  1.0776227392e+02 6.6649665555e+00  2.3963931055e+00
  1.0100461799e-01 1.7637518989e-03 1.1603026697e+00 3.5916880911e+01 9.4651248708e-01 1.0009391411e+05 8.3216456175e+01 5.2788954199e+05  7.6500000000e-01  2.3500000000e-01  -3.2561009957e+00 -7.4220807549e+01  -3.6948079042e-01 -4.8746219490e+00 3.5735279361e-01 1.2127996802e-02  -2.6078996993e+01 -5.9445460059e+02  -6.8027836512e+01 -4.8247224412e+01 -6.0833903648e+01 -6.4250812368e+01 2.9941016329e+02 1.0341012527e-01 1.8480173997e-05 1.8291000026e-04 2.5657811150e-02 7.2828964008e-01 1.0000000000e+00 1.3730800838e+00 1.0000000000e+00 1.3730800838e+00 1.0052787199e-03  1.3382349999e+02 5.2159398048e+00  2.1202184077e+00
  1.0143854744e-01 1.7637518989e-03 1.1603056642e+00 3.3134035104e+01 1.8648143402e-01 1.0009677134e+05 9.6116697234e+01 2.9272309001e+05  7.6500000000e-01  2.3500000000e-01  -7.3696997198e-02 -3.5077025197e+01  -1.7651927472e-01 -3.5259737547e+00 1.8192287629e-01 -5.4036015702e-03  -1.2294497719e+00 -5.8517229016e+02  -7.7988912266e+01 -7.2690650902e+01 -7.0599352649e+01 -7.4461231539e+01 2.9941793737e+02 9.5360313555e-02 1.8480545575e-05 3.8099060865e-04 2.5658343037e-02 7.2828946035e-01 1.0000000000e+00 1.3730804226e+00 1.0000000000e+00 1.3730804226e+00 1.4390089494e-03  1.7069894411e+02 4.1418259228e+00  1.8893382442e+00
  1.0201676707e-01 1.7637518989e-03 1.1591999408e+00 3.1144309919e+01 4.9794094383e-01 9.9999397420e+04 9.2435130977e+01 1.9502693687e+05  7.6500000000e-01  2.3500000000e-01  5.2188359970e+00 -1.8236754682e+01  -1.3953489431e-01 -2.5587546035e+00 1.2997809516e-01 9.5567991540e-03  1.2555324703e+02 -4.3873456974e+02  -7.5582216898e+01 -7.6071387752e+01 -6.7569636443e+01 -7.1149743378e+01 2.9941199152e+02 8.9646045154e-02 1.8480261381e-05 5.4941537861e-04 2.5657936235e-02 7.2828959781e-01 1.0000000000e+00 1.3730801635e+00 1.0000000000e+00 1.3730801635e+00 2.0170962828e-03  2.1741382356e+02 3.4227794502e+00  1.7183446841e+00
  1.0288137275e-01 1.7637518989e-03 1.1589384460e+00 2.8341345309e+01 1.2393957625e+00 9.9884966654e+04 8.9734346831e+01 1.2885111877e+05  7.6500000000e-01  2.3500000000e-01  3.5253318527e+00 1.5145394784e+01  -8.2649480367e-02 -2.0949275635e+00 6.0391861734e-02 2.2257618633e-02  1.2468017939e+02 5.3564617957e+02  -7.2943259162e+01 -9.1558994404e+01 -6.6691624657e+01 -6.8358285124e+01 2.9913684995e+02 8.1683650207e-02 1.8467107578e-05 8.0710656967e-04 2.5639107597e-02 7.2829599151e-01 1.0000000000e+00 1.3730681092e+00 1.0000000000e+00 1.3730681092e+00 2.8816031829e-03  2.7442112462e+02 2.6687267403e+00  1.5174760722e+00
  1.0403236448e-01 1.7637518989e-03 1.1604456014e+00 2.6693765455e+01 1.4681898533e+00 1.0001619452e+05 7.8108002546e+01 9.0094073605e+04  7.6500000000e-01  2.3500000000e-01  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.9914083166e+02 7.6980759446e-02 1.8467297974e-05 1.0060604917e-03 2.5639380132e-02 7.2829589853e-01 1.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 4.0325291405e-03  3.5108577509e+02 2.2276828122e+00  1.3855246825e+00
  9.9993235750e-02 1.7733989901e-03 1.1722642344e+00 4.2040394491e+01 0.0000000000e+00 1.0130762829e+05 2.2228402419e+01 1.5985633418e+06  7.6500000000e-01  2.3500000000e-01  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.9994856636e+02 1.2091912341e-01 1.8505897524e-05 1.6300612220e-05 2.5694632600e-02 7.2827731355e-01 1.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 2.7635346111e-05  8.5787404096e+00 2.8152179791e+01  4.9005323024e+00
  9.9997745250e-02 1.7733989901e-03 1.1722642344e+00 4.2040394491e+01 0.0000000000e+00 1.0130762829e+05 2.2228402419e+01 1.5985633418e+06  7.6500000000e-01  2.3500000000e-01  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.9994856636e+02 1.2091912341e-01 1.8505897524e-05 1.6300612220e-05 2.5694632600e-02 7.2827731355e-01 1.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 2.6889424954e-05  8.4621716339e+00 2.8933130166e+01  4.9680385024e+00
  1.0000225475e-01 1.7733989901e-03 1.1617167917e+00 4.6224010003e+01 6.5281084063e-02 1.0007418564e+05 2.1878643064e+01 1.5985633418e+06  7.6500000000e-01  2.3500000000e-01  2.4472646500e+03 8.8079383037e+01  9.5707998219e+00 -4.4544157381e+00 -4.7753126420e+00 -4.7954871798e+00  1.7057257266e+03 6.1390691696e+01  -8.7010750406e+00 -3.8366440125e+00 -2.1057561216e+01 -2.1074937798e+01 2.9898675875e+02 1.3316500599e-01 1.8459929745e-05 1.5899768475e-05 2.5628833122e-02 7.2829950649e-01 1.0000000000e+00 1.3730614824e+00 1.0000000000e+00 1.3730614824e+00 2.6889424954e-05  8.8442233452e+00 3.1733367893e+01  5.2264635127e+00
  1.0000676425e-01 1.7733989901e-03 1.1617793378e+00 4.5547218979e+01 8.0050197751e-02 1.0011636654e+05 2.1660275163e+01 1.6092769795e+06  7.6500000000e-01  2.3500000000e-01  -3.4705099298e+02 7.2885797744e+01  -1.0768158798e+00 -4.2580088665e+00 5.4649969932e-01 5.3031618046e-01  -2.3782766964e+02 4.9947298171e+01  -1.7688201203e+01 -3.6058668043e+00 -1.6313507081e+01 -1.6327211988e+01 2.9909667739e+02 1.3119147616e-01 1.8465186564e-05 1.5637121798e-05 2.5636357821e-02 7.2829693043e-01 1.0000000000e+00 1.3730663390e+00 1.0000000000e+00 1.3730663390e+00 2.7635346111e-05  8.8991494482e+00 3.0433430386e+01  5.1181569866e+00
  1.0001353312e-01 1.7733989901e-03 1.1615722774e+00 4.5446769405e+01 1.0635129388e-01 1.0009335202e+05 2.1225692983e+01 1.6263261380e+06  7.6500000000e-01  2.3500000000e-01  1.4382458448e+01 6.4838612280e+01  -9.2992000927e-02 -4.0947504354e+00 5.5855852355e-02 3.7136148572e-02  9.5557211356e+00 4.3078844973e+01  -1.6513134482e+01 -3.3619526413e+00 -1.6390924486e+01 -1.6406294106e+01 2.9908122609e+02 1.3090588486e-01 1.8464447665e-05 1.5160044447e-05 2.5635300149e-02 7.2829729193e-01 1.0000000000e+00 1.3730656575e+00 1.0000000000e+00 1.3730656575e+00 3.0018373137e-05  9.2640404081e+00 2.7954578895e+01  4.9057264976e+00
  1.0002256137e-01 1.7733989901e-03 1.1615653976e+00 4.5332345162e+01 1.2608651604e-01 1.0009430555e+05 2.0711073689e+01 1.6467915437e+06  7.6500000000e-01  2.3500000000e-01  -1.2099533155e+01 5.5407033195e+01  -1.3132714308e-01 -4.0334457569e+00 8.9622649522e-02 4.1704493554e-02  -7.7464169439e+00 3.5472937285e+01  -1.6142078912e+01 -3.1911142584e+00 -1.5967271545e+01 -1.6005182632e+01 2.9908584669e+02 1.3057569947e-01 1.8464668629e-05 1.4608568180e-05 2.5635616441e-02 7.2829718380e-01 1.0000000000e+00 1.3730658614e+00 1.0000000000e+00 1.3730658614e+00 3.5028171576e-05  9.9945799004e+00 2.3896455884e+01  4.5357059165e+00
  1.0003611259e-01 1.7733989901e-03 1.1615039857e+00 4.5208555771e+01 1.3887560766e-01 1.0008961498e+05 1.9780993702e+01 1.6757955463e+06  7.6500000000e-01  2.3500000000e-01  -8.0168921121e+00 4.0964654033e+01  -1.3431981032e-01 -4.0648496426e+00 1.0039554787e-01 3.3924262455e-02  -4.8169969675e+00 2.4613854285e+01  -1.5416869596e+01 -3.0182049257e+00 -1.5242590320e+01 -1.5291946134e+01 2.9908764383e+02 1.3021932559e-01 1.8464754571e-05 1.3710325866e-05 2.5635739459e-02 7.2829714175e-01 1.0000000000e+00 1.3730659406e+00 1.0000000000e+00 1.3730659406e+00 4.4967507482e-05  1.1639140144e+01 1.9665749897e+01  4.1147634879e+00
  1.0005418679e-01 1.7733989901e-03 1.1614776336e+00 4.5069259017e+01 1.6557420187e-01 1.0008954915e+05 1.8708756996e+01 1.6995017776e+06  7.6500000000e-01  2.3500000000e-01  -1.7547305590e+01 1.8699430358e+01  -1.5667768130e-01 -4.2259056637e+00 1.3037489065e-01 2.6302790648e-02  -9.8324026471e+00 1.0477980657e+01  -1.4595025361e+01 -2.9261932846e+00 -1.4396258192e+01 -1.4468322053e+01 2.9909423294e+02 1.2981747371e-01 1.8465069668e-05 1.2785984157e-05 2.5636190495e-02 7.2829698761e-01 1.0000000000e+00 1.3730662312e+00 1.0000000000e+00 1.3730662312e+00 6.0449693009e-05  1.4806912540e+01 1.7612939627e+01  3.8941302316e+00
  1.0008131416e-01 1.7733989901e-03 1.1614598275e+00 4.4913631691e+01 1.6637073642e-01 1.0009499478e+05 1.7045130132e+01 1.6920072500e+06  7.6500000000e-01  2.3500000000e-01  -1.2799961078e+01 -1.8410591690e+01  -1.6236682647e-01 -4.5795985938e+00 1.4082155846e-01 2.1545268008e-02  -6.5629976252e+00 -9.4397685116e+00  -1.3301034568e+01 -2.9017186301e+00 -1.3108928783e+01 -1.3184504453e+01 2.9911509155e+02 1.2936556742e-01 1.8466067127e-05 1.1700442715e-05 2.5637618275e-02 7.2829649988e-01 1.0000000000e+00 1.3730671508e+00 1.0000000000e+00 1.3730671508e+00 8.5615126033e-05  1.9709573761e+01 1.5559586969e+01  3.6601333605e+00
  1.0011749471e-01 1.7733989901e-03 1.1613736082e+00 4.4686298834e+01 2.2028403296e-01 1.0009060101e+05 1.5374872748e+01 1.6498101907e+06  7.6500000000e-01  2.3500000000e-01  -1.8014960029e+01 -6.0634806590e+01  -2.7235786566e-01 -5.1822829216e+00 2.4704663995e-01 2.5311225716e-02  -8.5440498696e+00 -2.8757588720e+01  -1.2063607391e+01 -3.0372882077e+00 -1.1759189203e+01 -1.1889146283e+01 2.9912416661e+02 1.2871034756e-01 1.8466501086e-05 1.0823045911e-05 2.5638239453e-02 7.2829628780e-01 1.0000000000e+00 1.3730675506e+00 1.0000000000e+00 1.3730675506e+00 1.2051125696e-04  2.6134572113e+01 1.3809336365e+01  3.4482631552e+00
  1.0017179115e-01 1.7733989901e-03 1.1613490672e+00 4.4251187177e+01 1.7125393152e-01 1.0010493678e+05 1.3770472584e+01 1.5504599716e+06  7.6500000000e-01  2.3500000000e-01  -1.4326176918e+01 -1.0900394623e+02  -3.3678589971e-01 -6.0768531182e+00 3.1914431134e-01 1.7641588375e-02  -6.4745020648e+00 -4.9262708325e+01  -1.0849640048e+01 -3.3938285629e+00 -1.0483313161e+01 -1.0651697773e+01 2.9917333140e+02 1.2744687626e-01 1.8468851984e-05 1.0314568440e-05 2.5641604573e-02 7.2829514006e-01 1.0000000000e+00 1.3730697145e+00 1.0000000000e+00 1.3730697145e+00 1.7386821327e-04  3.5328730642e+01 1.2126422096e+01  3.2313568721e+00
  1.0024420349e-01 1.7733989901e-03 1.1612157854e+00 4.3381461129e+01 3.3498441013e-01 1.0010151558e+05 1.2831041184e+01 1.4586397383e+06  7.6500000000e-01  2.3500000000e-01  -1.4292313027e+01 -1.4657629790e+02  -5.7047193785e-01 -7.1343073590e+00 5.4253041328e-01 2.7941524561e-02  -6.3962711298e+00 -6.5597621661e+01  -1.0248567860e+01 -3.9455867236e+00 -9.6330284562e+00 -9.9176188145e+00 2.9919744408e+02 1.2494023500e-01 1.8470004908e-05 1.0214727581e-05 2.5643254890e-02 7.2829457790e-01 1.0000000000e+00 1.3730707743e+00 1.0000000000e+00 1.3730707743e+00 2.4566908565e-04  4.6625490626e+01 1.0581978424e+01  3.0187485664e+00
  1.0035284700e-01 1.7733989901e-03 1.1610963394e+00 4.1573592928e+01 3.9172381583e-01 1.0011496668e+05 2.0415900095e+01 1.3063442914e+06  7.6500000000e-01  2.3500000000e-01  -1.0542689945e+01 -1.6190284767e+02  -5.7955996501e-01 -7.9220905375e+00 5.7427447460e-01 5.2854904104e-03  -8.3800641753e+00 -1.2869165846e+02  -1.6372504176e+01 -7.7816578153e+00 -1.5239123442e+01 -1.5798026115e+01 2.9926843223e+02 1.1971762352e-01 1.8473398884e-05 1.8145926018e-05 2.5648113099e-02 7.2829292579e-01 1.0000000000e+00 1.3730738891e+00 1.0000000000e+00 1.3730738891e+00 3.5386291801e-04  6.1461401005e+01 8.8666614912e+00  2.7634136859e+00
  1.0049772170e-01 1.7733989901e-03 1.1606989098e+00 3.9000803069e+01 9.0127174954e-01 1.0009505725e+05 3.7588082548e+01 1.1032604277e+06  7.6500000000e-01  2.3500000000e-01  -9.0491172454e+00 -1.5313950210e+02  -6.2742012039e-01 -7.7310412336e+00 6.1130862553e-01 1.6111494860e-02  -1.5673494984e+01 -2.6524479160e+02  -3.0428566253e+01 -1.6547585595e+01 -2.7777180840e+01 -2.9051145778e+01 2.9931136878e+02 1.1231840913e-01 1.8475451520e-05 3.9545011620e-05 2.5651051286e-02 7.2829192860e-01 1.0000000000e+00 1.3730757691e+00 1.0000000000e+00 1.3730757691e+00 4.9844242127e-04  7.8152659044e+01 7.2298291384e+00  2.4957679106e+00
  1.0071497869e-01 1.7733989901e-03 1.1602342028e+00 3.5968007623e+01 9.2092564937e-01 1.0008034816e+05 7.5145779500e+01 7.1368777764e+05  7.6500000000e-01  2.3500000000e-01  -6.0586717549e+00 -1.1728442019e+02  -3.9569065427e-01 -6.3163574225e+00 3.9272858380e-01 2.9620704676e-03  -3.2411642850e+01 -6.2742807214e+02  -6.0740346985e+01 -4.1756912471e+01 -5.5528173115e+01 -5.8104887049e+01 2.9938724974e+02 1.0356247876e-01 1.8479078770e-05 1.2216364958e-04 2.5656243417e-02 7.2829017012e-01 1.0000000000e+00 1.3730790844e+00 1.0000000000e+00 1.3730790844e+00 7.1548060074e-04  9.9603406902e+01 5.7038433760e+00  2.2172309127e+00
  1.0100461799e-01 1.7733989901e-03 1.1601297038e+00 3.3433865356e+01 1.0292688482e+00 1.0008792882e+05 9.0785285319e+01 4.4827426934e+05  7.6500000000e-01  2.3500000000e-01  -1.8642970789e+00 -6.6557367063e+01  -2.7236609798e-01 -4.5379780074e+00 2.5552804865e-01 1.6838049324e-02  -1.9178670097e+01 -6.8469869951e+02  -7.3677680355e+01 -5.7690526451e+01 -6.6966653731e+01 -7.0001078247e+01 2.9943689649e+02 9.6266245187e-02 1.8481451746e-05 2.3495148700e-04 2.5659640153e-02 7.2828902224e-01 1.0000000000e+00 1.3730812486e+00 1.0000000000e+00 1.3730812486e+00 1.0049752515e-03  1.2566835986e+02 4.6036970605e+00  1.9920491827e+00
  1.0143854744e-01 1.7733989901e-03 1.1603228863e+00 3.1417833481e+01 2.2340396511e-01 1.0010167770e+05 9.0143456708e+01 2.2798922979e+05  7.6500000000e-01  2.3500000000e-01  3.9993139630e-01 -2.8345333223e+01  -1.2824847338e-01 -3.1412275107e+00 1.2824858267e-01 -1.0929434312e-07  8.0337687767e+00 -5.6939728944e+02  -7.2913989082e+01 -7.7977955877e+01 -6.6546696025e+01 -6.9730346623e+01 2.9942816937e+02 9.0422460616e-02 1.8481034628e-05 4.5877393402e-04 2.5659043079e-02 7.2828922387e-01 1.0000000000e+00 1.3730808685e+00 1.0000000000e+00 1.3730808685e+00 1.4387969655e-03  1.6289677420e+02 3.7731115302e+00  1.8032684864e+00
  1.0201676707e-01 1.7733989901e-03 1.1592428547e+00 2.9919025981e+01 5.3064243470e-01 1.0000573343e+05 8.4463370255e+01 1.5451872044e+05  7.6500000000e-01  2.3500000000e-01  5.5633602077e+00 -1.5011438894e+01  -1.1964094517e-01 -2.2435478908e+00 1.0914356700e-01 1.0497378176e-02  1.5436307885e+02 -4.1651301355e+02  -6.9377979017e+01 -7.6927232366e+01 -6.1533368522e+01 -6.4915769371e+01 2.9941987781e+02 8.6123238961e-02 1.8480638322e-05 6.3366793472e-04 2.5658475797e-02 7.2828941549e-01 1.0000000000e+00 1.3730805072e+00 1.0000000000e+00 1.3730805072e+00 2.0169450576e-03  2.0985505361e+02 3.1894091286e+00  1.6587002247e+00
  1.0288137275e-01 1.7733989901e-03 1.1590644952e+00 2.7265799972e+01 1.2530756860e+00 9.9893157586e+04 7.8604361298e+01 9.6916672754e+04  7.6500000000e-01  2.3500000000e-01  3.7221691438e+00 1.5610054185e+01  -7.2503580987e-02 -1.8681128318e+00 4.9071707024e-02 2.3431873963e-02  1.5333012775e+02 6.4303676431e+02  -6.4429190496e+01 -9.5097472589e+01 -5.8240323088e+01 -5.9545535107e+01 2.9912884624e+02 7.8596038379e-02 1.8466724858e-05 9.4006038133e-04 2.5638559764e-02 7.2829617847e-01 1.0000000000e+00 1.3730677567e+00 1.0000000000e+00 1.3730677567e+00 2.8814973287e-03  2.6523632408e+02 2.4928818873e+00  1.4665505362e+00
  1.0403236448e-01 1.7733989901e-03 1.1605469245e+00 2.6013234508e+01 1.4722992525e+00 1.0002252315e+05 6.9317975533e+01 6.8839951816e+04  7.6500000000e-01  2.3500000000e-01  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.9913364158e+02 7.5028320808e-02 1.8466954162e-05 1.1686057470e-03 2.5638887993e-02 7.2829606645e-01 1.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 4.0324534989e-03  3.4318314894e+02 2.1283399654e+00  1.3542197113e+00
  9.9993235750e-02 1.7807949289e-03 1.1722642344e+00 3.8384411497e+01 0.0000000000e+00 1.0130762829e+05 2.2228402419e+01 3.0744165747e+06  7.6500000000e-01  2.3500000000e-01  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.9994856636e+02 1.1040356417e-01 1.8505897524e-05 8.4756117172e-06 2.5694632600e-02 7.2827731355e-01 1.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 2.0544293026e-05  7.0677426015e+00 3.4575927473e+01  5.4309294581e+00
  9.9997745250e-02 1.7807949289e-03 1.1722642344e+00 3.8384411497e+01 0.0000000000e+00 1.0130762829e+05 2.2228402419e+01 3.0744165747e+06  7.6500000000e-01  2.3500000000e-01  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.9994856636e+02 1.1040356417e-01 1.8505897524e-05 8.4756117172e-06 2.5694632600e-02 7.2827731355e-01 1.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.9529382879e-05  6.8909545298e+00 3.6372781980e+01  5.5702604524e+00
  1.0000225475e-01 1.7807949289e-03 1.1589728033e+00 4.1709402280e+01 7.9989747758e-02 9.9804278603e+04 2.1507279017e+01 3.0744165747e+06  7.6500000000e-01  2.3500000000e-01  2.5122934857e+03 5.2466860022e+01  9.7703988055e+00 -4.2482268184e+00 -4.9062788413e+00 -4.8641199642e+00  8.9313736488e+02 1.8652324408e+01  -1.2325255833e+01 -1.8663223964e+00 -1.8772984114e+01 -1.8754462961e+01 2.9888634365e+02 1.2017938067e-01 1.8455126646e-05 8.1076688369e-06 2.5621957894e-02 7.2830186885e-01 1.0000000000e+00 1.3730570286e+00 1.0000000000e+00 1.3730570286e+00 1.9529382879e-05  7.1521981192e+00 3.9415117118e+01  5.8316944603e+00
  1.0000676425e-01 1.7807949289e-03 1.1610554088e+00 4.2007310402e+01 8.2008142576e-02 1.0004675840e+05 2.0913166428e+01 3.0998814238e+06  7.6500000000e-01  2.3500000000e-01  -4.8072439171e+02 5.5708866532e+01  5.9512731881e-01 -4.8442206129e+00 -2.8571281340e-01 -3.0941450541e-01  -1.6502915502e+02 1.9124444962e+01  -1.5935094288e+01 -2.0550488953e+00 -1.6308770404e+01 -1.6318825300e+01 2.9907508369e+02 1.2100007140e-01 1.8464153924e-05 7.8329915491e-06 2.5634879682e-02 7.2829743569e-01 1.0000000000e+00 1.3730653865e+00 1.0000000000e+00 1.3730653865e+00 2.0544293026e-05  7.3666495054e+00 3.7754042900e+01  5.7023678994e+00
